,Sharp,RetYearly,STD,MDD,R2VaR,R2CVaR
0,0.28479255486698885,0.056314164803117794,0.1977374894137211,0.3691496447994993,-0.03879607848428105,-1.8433900334767535
1,0.20168466266508223,0.04556676724041475,0.22593075069908997,0.39222811785579215,-0.028679761747029155,-2.261756205500601
2,0.18547852947398985,0.04516103229148971,0.2434838815013506,0.40005849356824885,-0.03571425033271527,-1.8576410480763537
3,-0.049498793026181,-0.011854530325953627,0.2394913007208783,0.5656878200294944,-0.007386594236019798,-0.8150671447110481
4,-0.053462593917509516,-0.013122437873020143,0.24545082667084017,0.6010221921469974,-0.007990499580702136,-0.9515892787512577
5,0.039638705958662056,0.010763873929782397,0.27154957936840063,0.5840261523924988,-0.02086769200907192,-5.542871693846724
6,-0.015183317390624914,-0.004305960396281838,0.2835981284920379,0.6115747012140206,-0.01387434257059231,-6.112179285602297
7,-0.02099269313740826,-0.006000400268777462,0.28583280046546067,0.6044983245593183,-0.012628854106169785,-3.412192641518825
8,0.17829010721203326,0.05840181902943398,0.32756623428342574,0.6139034637221694,-0.03476807515086784,-1.872810233885503
9,-0.004139211573082966,-0.0012247964999591021,0.29590091695816595,0.6323905172945085,-0.014357831128035216,-3.3656731078385485
