,0,1,2,3,4,5,6,7,8,9
20091231,-0.10676240554859816,-0.09626240465060952,-0.09030422544693593,-0.04731556494494823,-0.027916415117566186,-0.05880878302045221,-0.06523650885112457,-0.05279810855787767,-0.04776069425081138,-0.046244392427888324
20100129,0.01267873471038328,0.03490393484404947,0.024600305556211052,0.05109558717125497,0.009167509904832062,0.049567820333535684,0.06972203287008413,0.0697003448045884,0.06301881420129767,0.04684620778026326
20100226,0.015228626214485182,0.01671662345722997,0.024353296611022306,0.01572011467005039,0.020381990409640373,-0.002609641151498813,0.03383756899510543,0.024506187866146743,0.02874726152655642,0.02780647213539147
20100331,-0.07490028629420467,-0.07039566582376669,-0.0816665628249778,-0.07284033188069869,-0.08053864049742629,-0.08168098628977137,-0.09171659645239083,-0.08335601293596069,-0.06653687064462871,-0.10899748472786255
20100430,-0.05474891611424124,-0.08996168701017088,-0.08945876009092919,-0.10142884493700607,-0.05949096932325769,-0.08299566825144644,-0.09523956883385953,-0.10693217991229714,-0.065491433791564,-0.1001065265252139
20100531,-0.06653034435485461,-0.05824029387272883,-0.08547242974861671,-0.10145042930591566,-0.08108519589857824,-0.06983439796292383,-0.09524606348102335,-0.11243087052832515,-0.10856168629097707,-0.0885134689488322
20100630,0.09599906850521898,0.13104683966522135,0.15609538307111862,0.16741200858419603,0.09622732467776889,0.16957603680430078,0.1598033329254459,0.16721794714086796,0.14590150421389636,0.1197276152176433
20100730,-0.010111098164435936,0.024401698893809814,-0.012255706914854586,0.05055051759400567,0.07069188860649112,0.08834892327629697,0.07274704566704632,0.07428993060256868,0.034323497630645496,0.11102804554800415
20100831,0.004842750627143043,0.007594685167508103,0.03353905980129403,0.02089485415848721,0.04447538244249266,0.0031808686179219036,0.007369136371834639,0.010565586691003985,-0.043222243004925824,0.0014834652820530326
20100930,0.11803239001093477,0.12651332461188047,0.10025152974771084,0.11061418512779206,0.10661729226860048,0.06451992627369654,0.10271177923503147,0.11437844071266667,0.12612665011936175,0.10077288161747154
20101029,-0.038048746944386286,-0.04234409989331102,-0.05127497274938214,-0.049583423948684494,-0.02155538649196853,-0.009949212565917397,-0.02685447413576417,-0.03479484730500653,0.024323051820893674,0.020676894707606017
20101130,0.0071663757605838095,-0.009498828998636077,-0.006777869494556239,-0.03999295663690846,-0.021026957562684058,-0.017432333431659133,-0.03022220206173585,-0.01469501403093677,-0.01934408816670779,-0.017210534917240346
20101231,-0.0034251022119013213,-0.027119859909271654,-0.016621095142319797,-0.015519635401538267,-0.03490943365312359,-0.04005125018558872,-0.04778456454989035,-0.04674472706064095,-0.08024061425523342,-0.10212997873186541
20110131,0.0358707438072082,0.021909084739704883,0.08860441150904542,0.09913411176917662,0.038869208805197626,0.0774168022184131,0.10753152471933718,0.09827287341853513,0.08698806782109471,0.07324503379422623
20110228,-0.009924346242061066,-0.007614467914948528,0.020850146233154343,0.0099486878510539,0.0034714826102300225,-0.008569038543344855,-0.008982804381191877,-0.005601866595178003,-0.009286920316594201,-0.02058943603286161
20110331,0.005405883059245013,-0.010294631547645554,-0.00850655156570492,-0.00869928457096416,-0.010314114924656117,-0.023411256176062524,-0.027621909452752887,-0.022975747279941346,-0.10485435510053459,-0.05603966005781248
