,0,1,2,3,4,5,6,7,8,9
20091231,-0.03449166113236344,-0.02139820888364948,-0.03897622435302076,-0.017906293885685955,-0.0133592789412682,-0.015008510495133175,-0.027257578172384733,-0.037117618571950305,-0.03823080041500627,-0.06709738603364414
20100129,0.03759001207204672,0.049539828394380384,0.06341946179015374,0.11387576142899525,0.07383476122802479,0.07421628722291848,0.06450718832421955,0.06302437453955623,0.074084572718253,0.040006637671192696
20100226,0.012618265218781483,0.03370272135304813,0.040886436351649194,0.08686275851551142,0.05331510488268404,0.04665221873599827,0.037510554219127926,0.04228599778916648,0.010911285524877655,0.017778284281382756
20100331,-0.017679427757230484,-0.05860172050637551,-0.06273527308885438,-0.07624923444511023,-0.06766953333728017,-0.07866982994146066,-0.07699202768663924,-0.08516571280031698,-0.0995475030552235,-0.07987041407472252
20100430,-0.03582356070990881,-0.06113930899869388,-0.07035217299472556,-0.08980904105162606,-0.08339615816575251,-0.08779041299118524,-0.08997227740777669,-0.08207174893438832,-0.09633151370868859,-0.10114089260375872
20100531,-0.07777339751061216,-0.09862021063283503,-0.0875206120654982,-0.0906151107171139,-0.09016767613576838,-0.07976097631765779,-0.10409464688438247,-0.09867623005942305,-0.09979208967823518,-0.09329887217715649
20100630,0.13139702930778874,0.13751899327051725,0.16754046835937392,0.17627937521179157,0.15467334674441724,0.15584317904865638,0.17655324743867104,0.1527448861305863,0.14760408932865107,0.14651601946175252
20100730,0.10620467266418747,0.10403011119805118,0.10916163667078436,0.08685855134286077,0.11183764577086397,0.09571124739051969,0.08537786509386973,0.08009407476326122,0.07286382032506313,0.03729570924687307
20100831,0.028829536368111783,0.014246266679511574,0.023491852104710075,-0.012417568840162187,-0.004555742483333112,0.003797258686816063,0.012020239178226047,-0.0028594110239375243,-0.0013052307427900563,0.02261794682071846
20100930,0.09310391614427299,0.1078119400888063,0.07271567490185055,0.0708492504613901,0.08073870751950465,0.09385746992508136,0.08129806394122795,0.09668513784719489,0.10884850304731869,0.1134255756978469
20101029,0.024179588647717243,0.024530455822170942,-0.006830151876994929,0.03761081509510993,0.03665066735283776,0.0373346450142516,0.004086353774850235,0.003841205949678459,-0.0015683358366423495,-0.03564797977995629
