,0,1,2,3,4,5,6,7,8,9
20091231,-0.03734828471766815,-0.023437323425036412,-0.03938338316695685,-0.027882898237661956,-0.01841787995636618,-0.03630722925190177,-0.04763328277768555,-0.032827198847878214,-0.030385221244007197,-0.019164100561854622
20100129,0.03617274543938415,0.0420840820535661,0.06792983665277061,0.06389002442106813,0.06581168578346006,0.06824792210990249,0.06837789155346223,0.1119442148769347,0.0783070352509675,0.05133344724822485
20100226,0.011161794467082124,0.024335478642977762,0.024892934421393436,0.028047528747832035,0.04016320107970701,0.0623090612585373,0.05037832769389239,0.047685227913859124,0.04153108896101113,0.050274234671690295
20100331,-0.02544800492278836,-0.05812879114870845,-0.06615904811818066,-0.054353716710444866,-0.07740667204569816,-0.08065807125333818,-0.07850985316067051,-0.07422521931700707,-0.08565444576864253,-0.10234309372937352
20100430,-0.033810164688046374,-0.06680918235653593,-0.08214233697497024,-0.09136872895296602,-0.08852479425188764,-0.10548729362105752,-0.08236228216123792,-0.08903251291206657,-0.08602384737740354,-0.07245716909373269
20100531,-0.07690019586318529,-0.09495537264564545,-0.10389807666509943,-0.10856212042526488,-0.08696920348261993,-0.08767742726334121,-0.09096617890270806,-0.09256021963894152,-0.10394659047357085,-0.07483729254143977
20100630,0.1297384843012515,0.13466396703414796,0.16541473444900862,0.17133092153579635,0.15629763388589082,0.17369561916576906,0.1625037289998912,0.1610631394932096,0.1650293612621672,0.127906111270064
20100730,0.10532805809399493,0.08641622841274564,0.09267095455350208,0.0639822152205286,0.09140460315765332,0.09384217547815599,0.08056904651669852,0.07388381807845262,0.07073751130989162,0.12894442161398054
20100831,0.027667990379924005,0.01232091189446393,0.034121877844637494,0.023499558919589256,0.014023555558242536,0.023071050873850717,0.0018527994811072892,-0.006949701802327432,-0.04408754457560156,-0.00040701075275447656
20100930,0.0946868560685369,0.11384853769966244,0.09119857854679404,0.08718965560734912,0.07595832378824625,0.061400137389789194,0.09319957128546474,0.10298544388694919,0.10395752728052346,0.0949096080211791
20101029,0.020358255090748473,0.018763601202607432,-0.0011674011807607904,0.0030381022907207374,0.00035418600011307295,-0.0008601042327248533,0.0031056206061326657,-0.012505503922648044,0.05983300783277439,0.03130967433242275
20101130,0.008286689899289391,-0.012750830636294194,-0.010616494943193354,-0.03164201883106667,-0.03791532337209184,-0.02103811185155247,-0.02271784659384936,-0.027671769511353715,-0.020804544111684947,-0.022371637672112615
20101231,-0.04983543701976035,-0.06454080218908208,-0.044604528291117246,-0.042509328849423614,-0.03745028444631649,-0.0215511741216951,-0.041688448949560884,-0.05084170737292704,-0.07933684754889755,-0.0888824844280835
20110131,0.08223989678687728,0.08856538133577485,0.09835722623006245,0.10321371152889672,0.09871053287239479,0.09966133785433709,0.11380065905026467,0.10929606672229496,0.09511569556819587,0.08328299728401431
20110228,-0.04615308784417039,-0.045710301981951244,0.017636353329937956,0.0015165423643402854,0.013532151282465358,0.006458455156948349,0.01789951744243906,-0.0004440431626958263,-0.046898751373820144,-0.012584310824814966
20110331,-0.03136507767526373,-0.03203199183424723,-0.025373463211260473,-0.013563969928145195,-0.019586009674876056,-0.02331371548564205,-0.02365306938322606,-0.027279365383884,-0.0867806714641593,-0.05605114169210599
20110429,-0.06938322211266326,-0.07454854271084914,-0.07832982956501883,-0.0685012663312156,-0.07468829952873472,-0.06181815609196677,-0.07939136611823606,-0.07780120107291856,-0.07432029732370214,-0.08484505912350768
20110531,0.04352821019790425,0.04048950808725308,0.029705550510626927,0.02493002869310604,0.032606047690109254,0.027464518702493813,0.036573850948918386,0.03606058812198461,0.0334434044556532,0.04897424700225002
20110630,0.027011483502375946,0.011818408391519453,0.020293787726870887,0.01055255671175949,0.016150670051812383,0.01585227123016168,0.012330701428541114,0.009646767663157295,0.04192456307615681,0.018649860310158858
20110729,-0.011986148552062047,-0.041190919005790895,-0.027159479639205276,-0.03825153882003059,-0.04311767843399271,-0.03817137216473024,-0.039617011370699416,-0.03325485351393208,-0.0018748640729131145,-0.013154035984086928
20110831,-0.118780208666417,-0.12656854280386315,-0.11823712555006753,-0.10070871194275972,-0.11493126382018959,-0.10879098777363891,-0.1242179639629428,-0.12351515999954188,-0.1310202993929081,-0.11477842073622886
20110930,0.06025783177432448,0.051940169278868915,0.03898676399770529,0.036400864780307546,0.037668910757933174,0.024621963063311617,0.033610617209217646,0.033367561573738914,0.057138656535746825,0.04552384790704878
20111031,-0.029087883303782595,-0.027203138015095635,-0.0379467032299974,-0.055144878445308625,-0.05270699677006807,-0.04453903742533798,-0.03670237948312668,-0.03980024651741068,-0.031241341025762367,-0.03784163234243712
20111130,-0.10061461487836292,-0.13382364639636307,-0.14602926303977704,-0.14604205873744872,-0.16663672200795002,-0.1616502808436338,-0.16075550188753315,-0.15872465362091764,-0.1520802307976266,-0.15645636334752502
20111230,-0.037748485878412855,0.00015652979588974387,-0.04095997539904007,0.022856374368857194,0.026525803199696447,0.02396136266113188,0.01214984441319732,-0.002978783514535801,-0.053154058160254425,-0.021545699521593884
20120131,0.12143568402768984,0.12317556149119481,0.1367631131116153,0.12148214121998074,0.12924979355525001,0.12900372329918214,0.13476975800533458,0.1457956021496244,0.14110154087737173,0.1359705191120323
20120229,-0.04550486517850051,-0.07324629315538614,-0.09732735291690152,-0.0800852234750487,-0.07748592381095817,-0.08147088796808095,-0.07823847235047987,-0.07841521720230211,-0.07231449787876498,-0.07038793336721913
20120330,0.04977820607773541,0.06640261008804331,0.06583331413659829,0.0832963025598389,0.10302587845914905,0.07837491205662148,0.079626797331136,0.07649671842749313,0.022979645234181056,0.04639109652799532
