,Sharp,RetYearly,STD,MDD,R2VaR,R2CVaR
0,0.5233922532485623,0.13111841742883068,0.2505165420676597,0.39780191222504646,-0.0700475133617086,-1.301706176740107
1,0.35487558217426746,0.09796188748869206,0.2760457253454713,0.46969438715336886,-0.04881036751637763,-1.4666490722410535
2,0.25330470961847595,0.07535397713903746,0.2974835219310947,0.49942992617202575,-0.037255065426535505,-1.7297046814912904
3,0.18246613005704598,0.052187078885510996,0.2860096768051983,0.5585199096896512,-0.038488814146381896,-1.7326363108262626
4,0.14253333515791494,0.04077229576613406,0.2860544568115367,0.5830249270231207,-0.03108308286547215,-2.069178769371761
5,0.18168582507134112,0.0523729407717306,0.28826101734224857,0.5442259834178884,-0.036074387356912575,-1.8730234637781706
6,0.16709123113425883,0.05082618993310306,0.30418226969830575,0.5681488751931499,-0.03320836864877065,-2.0284435103879246
7,0.1653304418642358,0.049694039042708305,0.30057404118907216,0.5418146500100678,-0.031009189844903227,-2.0373986413145895
8,0.2679244421490972,0.0932614930908573,0.348088783325555,0.555410868927946,-0.04754108078587973,-1.6904139267572382
9,0.23163186600436614,0.07322587647747536,0.31613040874132187,0.5778465333614958,-0.03791180868386979,-1.8781294784640925
