,0,1,2,3,4,5,6,7,8,9
20091231,-0.037195561794353106,-0.021557168358964495,-0.04095063046793486,-0.02888502170612331,-0.017589082530150735,-0.03815946981819629,-0.04730383051564005,-0.029828797599966806,-0.03093846680171659,-0.020331447709602487
20100129,0.036251781193120315,0.043230781646619365,0.06550095187055587,0.06899610774577954,0.06321774526866139,0.06866512209272685,0.06910334798305832,0.11189113028641841,0.0778121384699432,0.04942977883285746
20100226,0.011161794467082124,0.024335478642977762,0.02763283361280807,0.027010416240127323,0.0442899650291893,0.05863305137714742,0.05265795514179059,0.043279477156014455,0.0406017461967741,0.051130202015860986
20100331,-0.02535104057610396,-0.05929031144616229,-0.06748532627046129,-0.051092701479596506,-0.07853242441484763,-0.0824158156565893,-0.07270704650143597,-0.073139236673677,-0.08853191339279867,-0.10431531904016274
20100430,-0.03696460254130324,-0.06544733486041471,-0.07603139878711189,-0.09456442502003355,-0.08879304739276639,-0.1081456775794455,-0.08310321257392571,-0.08754445777934544,-0.08367440090465231,-0.07374119477966615
20100531,-0.07667164950834371,-0.09426357034735361,-0.10832891755627344,-0.10297537640590257,-0.09450170994893424,-0.08309474448558832,-0.0859585324198708,-0.09176462907554418,-0.10661838192031958,-0.07698435034694985
20100630,0.12912829818271368,0.13416668045333816,0.16814849922998767,0.1698847067020138,0.1581345450226428,0.17170727768593566,0.16087867738314013,0.16190121202281868,0.16475343403422235,0.1288889789084419
20100730,0.10140961416453584,0.08646360477120406,0.07262394591317967,0.07505519241862095,0.09508601115123622,0.10239566691239896,0.08282373928899966,0.07107337727280014,0.07257053006896039,0.12828919197320024
20100831,0.02869785216176952,0.014513368373145047,0.02651924628597981,0.01924096617824347,0.025595131652776205,0.015782046782467408,0.003867380984259915,-0.0037070326482265027,-0.04839593952972244,0.0028252258375893588
20100930,0.09166582064323807,0.1192731638039013,0.0835294144798636,0.0940349367376368,0.07190966575810973,0.06015334286136127,0.09583789907865126,0.1047744918502026,0.10186588760747586,0.09628961675405404
20101029,0.010483494450780246,0.02905842717397033,-0.0016251120877284263,0.001279026968002872,0.002389673268454047,0.002885165027462095,0.0005387140117378809,-0.015730286234644807,0.05917810575769372,0.03370227072481594
20101130,0.006844785719955233,-0.013290787905247086,-0.007302370931722902,-0.036780403989059074,-0.030583913923242848,-0.02396350137180336,-0.025199290623802464,-0.027023030287459924,-0.020178577589853034,-0.021794641358581068
20101231,-0.04704278068567961,-0.06251139317149569,-0.04963951210815992,-0.032078782270191626,-0.028561271648776095,-0.040642158947083805,-0.04314298059637474,-0.04687841482369791,-0.0801079008717224,-0.09056950460363246
